date,sku_id,product_name,category,price,units_sold,revenue,cost,inventory_on_hand,price_bucket,sku_segment
2025-09-20,SKU_1001,Electronics Product 1,Electronics,193.52,43,8321.56,133.56,934,Medium,Tail
2025-09-21,SKU_1001,Electronics Product 1,Electronics,205.97,32,6591.0,133.56,902,Medium,Tail
2025-09-22,SKU_1001,Electronics Product 1,Electronics,193.52,21,4064.02,133.56,881,Medium,Tail
2025-09-23,SKU_1001,Electronics Product 1,Electronics,193.52,21,4064.02,133.56,860,Medium,Tail
2025-09-24,SKU_1001,Electronics Product 1,Electronics,193.52,39,7547.46,133.56,821,Medium,Tail
2025-09-25,SKU_1001,Electronics Product 1,Electronics,193.52,47,9095.66,133.56,774,Medium,Tail
2025-09-26,SKU_1001,Electronics Product 1,Electronics,202.48,43,8706.47,133.56,731,Medium,Tail
2025-09-27,SKU_1001,Electronics Product 1,Electronics,193.52,32,6192.79,133.56,699,Medium,Tail
2025-09-28,SKU_1001,Electronics Product 1,Electronics,193.52,52,10063.28,133.56,647,Medium,Tail
2025-09-29,SKU_1001,Electronics Product 1,Electronics,193.52,31,5999.26,133.56,616,Medium,Tail
2025-09-30,SKU_1001,Electronics Product 1,Electronics,193.52,13,2515.82,133.56,603,Medium,Tail
2025-10-01,SKU_1001,Electronics Product 1,Electronics,193.52,8,1548.2,133.56,595,Medium,Tail
2025-10-02,SKU_1001,Electronics Product 1,Electronics,193.52,21,4064.02,133.56,574,Medium,Tail
2025-10-03,SKU_1001,Electronics Product 1,Electronics,197.33,30,5919.91,133.56,544,Medium,Tail
2025-10-04,SKU_1001,Electronics Product 1,Electronics,193.52,40,7740.99,133.56,504,Medium,Tail
2025-10-05,SKU_1001,Electronics Product 1,Electronics,193.52,29,5612.22,133.56,475,Medium,Tail
2025-10-06,SKU_1001,Electronics Product 1,Electronics,193.52,31,5999.26,133.56,444,Medium,Tail
2025-10-07,SKU_1001,Electronics Product 1,Electronics,193.52,39,7547.46,133.56,405,Medium,Tail
2025-10-08,SKU_1001,Electronics Product 1,Electronics,193.52,48,9289.18,133.56,357,Medium,Tail
2025-10-09,SKU_1001,Electronics Product 1,Electronics,193.52,15,2902.87,133.56,342,Medium,Tail
2025-10-10,SKU_1001,Electronics Product 1,Electronics,193.52,7,1354.67,133.56,335,Medium,Tail
2025-10-11,SKU_1001,Electronics Product 1,Electronics,193.52,53,10256.81,133.56,282,Medium,Tail
2025-10-12,SKU_1001,Electronics Product 1,Electronics,193.52,18,3483.44,133.56,264,Medium,Tail
2025-10-13,SKU_1001,Electronics Product 1,Electronics,206.08,22,4533.87,133.56,242,Medium,Tail
2025-10-14,SKU_1001,Electronics Product 1,Electronics,193.52,43,8321.56,133.56,1058,Medium,Tail
2025-10-15,SKU_1001,Electronics Product 1,Electronics,193.52,37,7160.41,133.56,1021,Medium,Tail
2025-10-16,SKU_1001,Electronics Product 1,Electronics,210.41,14,2945.72,133.56,1007,Medium,Tail
2025-10-17,SKU_1001,Electronics Product 1,Electronics,193.52,39,7547.46,133.56,968,Medium,Tail
2025-10-18,SKU_1001,Electronics Product 1,Electronics,193.52,30,5805.74,133.56,938,Medium,Tail
2025-10-19,SKU_1001,Electronics Product 1,Electronics,193.52,38,7353.94,133.56,900,Medium,Tail
2025-10-20,SKU_1001,Electronics Product 1,Electronics,193.52,30,5805.74,133.56,870,Medium,Tail
2025-10-21,SKU_1001,Electronics Product 1,Electronics,193.52,19,3676.97,133.56,851,Medium,Tail
2025-10-22,SKU_1001,Electronics Product 1,Electronics,193.52,24,4644.59,133.56,827,Medium,Tail
2025-10-23,SKU_1001,Electronics Product 1,Electronics,193.52,28,5418.69,133.56,799,Medium,Tail
2025-10-24,SKU_1001,Electronics Product 1,Electronics,193.52,38,7353.94,133.56,761,Medium,Tail
2025-10-25,SKU_1001,Electronics Product 1,Electronics,193.52,48,9289.18,133.56,713,Medium,Tail
2025-10-26,SKU_1001,Electronics Product 1,Electronics,175.36,31,5436.12,133.56,682,Medium,Tail
2025-10-27,SKU_1001,Electronics Product 1,Electronics,193.52,39,7547.46,133.56,643,Medium,Tail
2025-10-28,SKU_1001,Electronics Product 1,Electronics,193.52,12,2322.3,133.56,631,Medium,Tail
2025-10-29,SKU_1001,Electronics Product 1,Electronics,193.52,41,7934.51,133.56,590,Medium,Tail
2025-10-30,SKU_1001,Electronics Product 1,Electronics,193.52,44,8515.08,133.56,546,Medium,Tail
2025-10-31,SKU_1001,Electronics Product 1,Electronics,193.52,35,6773.36,133.56,511,Medium,Tail
2025-11-01,SKU_1001,Electronics Product 1,Electronics,193.52,26,5031.64,133.56,485,Medium,Tail
2025-11-02,SKU_1001,Electronics Product 1,Electronics,193.52,22,4257.54,133.56,463,Medium,Tail
2025-11-03,SKU_1001,Electronics Product 1,Electronics,193.52,45,8708.61,133.56,418,Medium,Tail
2025-11-04,SKU_1001,Electronics Product 1,Electronics,193.52,18,3483.44,133.56,400,Medium,Tail
2025-11-05,SKU_1001,Electronics Product 1,Electronics,193.52,23,4451.07,133.56,377,Medium,Tail
2025-11-06,SKU_1001,Electronics Product 1,Electronics,193.52,17,3289.92,133.56,360,Medium,Tail
2025-11-07,SKU_1001,Electronics Product 1,Electronics,193.52,50,9676.23,133.56,310,Medium,Tail
2025-11-08,SKU_1001,Electronics Product 1,Electronics,193.52,50,9676.23,133.56,260,Medium,Tail
2025-11-09,SKU_1001,Electronics Product 1,Electronics,193.52,60,11611.48,133.56,200,Medium,Tail
2025-11-10,SKU_1001,Electronics Product 1,Electronics,180.74,32,5783.77,133.56,933,Medium,Tail
2025-11-11,SKU_1001,Electronics Product 1,Electronics,193.52,46,8902.13,133.56,887,Medium,Tail
2025-11-12,SKU_1001,Electronics Product 1,Electronics,193.52,31,5999.26,133.56,856,Medium,Tail
2025-11-13,SKU_1001,Electronics Product 1,Electronics,193.52,32,6192.79,133.56,824,Medium,Tail
2025-11-14,SKU_1001,Electronics Product 1,Electronics,193.52,46,8902.13,133.56,778,Medium,Tail
2025-11-15,SKU_1001,Electronics Product 1,Electronics,193.52,40,7740.99,133.56,738,Medium,Tail
2025-11-16,SKU_1001,Electronics Product 1,Electronics,198.94,22,4376.76,133.56,716,Medium,Tail
2025-11-17,SKU_1001,Electronics Product 1,Electronics,193.52,13,2515.82,133.56,703,Medium,Tail
2025-11-18,SKU_1001,Electronics Product 1,Electronics,193.52,8,1548.2,133.56,695,Medium,Tail
2025-11-19,SKU_1001,Electronics Product 1,Electronics,193.52,45,8708.61,133.56,650,Medium,Tail
2025-11-20,SKU_1001,Electronics Product 1,Electronics,193.52,24,4644.59,133.56,626,Medium,Tail
2025-11-21,SKU_1001,Electronics Product 1,Electronics,193.52,15,2902.87,133.56,611,Medium,Tail
2025-11-22,SKU_1001,Electronics Product 1,Electronics,193.52,23,4451.07,133.56,588,Medium,Tail
2025-11-23,SKU_1001,Electronics Product 1,Electronics,193.52,22,4257.54,133.56,566,Medium,Tail
2025-11-24,SKU_1001,Electronics Product 1,Electronics,193.52,22,4257.54,133.56,544,Medium,Tail
2025-11-25,SKU_1001,Electronics Product 1,Electronics,193.52,41,7934.51,133.56,503,Medium,Tail
2025-11-26,SKU_1001,Electronics Product 1,Electronics,193.52,33,6386.31,133.56,470,Medium,Tail
2025-11-27,SKU_1001,Electronics Product 1,Electronics,193.52,44,8515.08,133.56,426,Medium,Tail
2025-11-28,SKU_1001,Electronics Product 1,Electronics,193.52,20,3870.49,133.56,406,Medium,Tail
2025-11-29,SKU_1001,Electronics Product 1,Electronics,193.52,28,5418.69,133.56,378,Medium,Tail
2025-11-30,SKU_1001,Electronics Product 1,Electronics,193.52,19,3676.97,133.56,359,Medium,Tail
2025-12-01,SKU_1001,Electronics Product 1,Electronics,193.52,40,7740.99,133.56,319,Medium,Tail
2025-12-02,SKU_1001,Electronics Product 1,Electronics,193.52,26,5031.64,133.56,293,Medium,Tail
2025-12-03,SKU_1001,Electronics Product 1,Electronics,193.52,38,7353.94,133.56,255,Medium,Tail
2025-12-04,SKU_1001,Electronics Product 1,Electronics,193.52,29,5612.22,133.56,226,Medium,Tail
2025-12-05,SKU_1001,Electronics Product 1,Electronics,193.52,34,6579.84,133.56,982,Medium,Tail
2025-12-06,SKU_1001,Electronics Product 1,Electronics,193.52,21,4064.02,133.56,961,Medium,Tail
2025-12-07,SKU_1001,Electronics Product 1,Electronics,193.52,46,8902.13,133.56,915,Medium,Tail
2025-12-08,SKU_1001,Electronics Product 1,Electronics,193.52,49,9482.71,133.56,866,Medium,Tail
2025-12-09,SKU_1001,Electronics Product 1,Electronics,193.52,28,5418.69,133.56,838,Medium,Tail
2025-12-10,SKU_1001,Electronics Product 1,Electronics,193.52,30,5805.74,133.56,808,Medium,Tail
2025-12-11,SKU_1001,Electronics Product 1,Electronics,193.52,42,8128.04,133.56,766,Medium,Tail
2025-12-12,SKU_1001,Electronics Product 1,Electronics,193.52,13,2515.82,133.56,753,Medium,Tail
2025-12-13,SKU_1001,Electronics Product 1,Electronics,193.52,31,5999.26,133.56,722,Medium,Tail
2025-12-14,SKU_1001,Electronics Product 1,Electronics,193.52,25,4838.12,133.56,697,Medium,Tail
2025-12-15,SKU_1001,Electronics Product 1,Electronics,193.52,38,7353.94,133.56,659,Medium,Tail
2025-12-16,SKU_1001,Electronics Product 1,Electronics,193.52,15,2902.87,133.56,644,Medium,Tail
2025-12-17,SKU_1001,Electronics Product 1,Electronics,193.52,37,7160.41,133.56,607,Medium,Tail
2025-12-18,SKU_1001,Electronics Product 1,Electronics,193.52,11,2128.77,133.56,596,Medium,Tail
2025-12-19,SKU_1001,Electronics Product 1,Electronics,193.52,20,3870.49,133.56,576,Medium,Tail
2025-12-20,SKU_1001,Electronics Product 1,Electronics,193.52,42,8128.04,133.56,534,Medium,Tail
2025-12-21,SKU_1001,Electronics Product 1,Electronics,198.68,62,12318.05,133.56,472,Medium,Tail
2025-12-22,SKU_1001,Electronics Product 1,Electronics,193.52,19,3676.97,133.56,453,Medium,Tail
2025-12-23,SKU_1001,Electronics Product 1,Electronics,193.52,43,8321.56,133.56,410,Medium,Tail
2025-12-24,SKU_1001,Electronics Product 1,Electronics,193.52,19,3676.97,133.56,391,Medium,Tail
2025-12-25,SKU_1001,Electronics Product 1,Electronics,193.52,25,4838.12,133.56,366,Medium,Tail
2025-12-26,SKU_1001,Electronics Product 1,Electronics,193.52,28,5418.69,133.56,338,Medium,Tail
2025-12-27,SKU_1001,Electronics Product 1,Electronics,193.52,23,4451.07,133.56,315,Medium,Tail
2025-12-28,SKU_1001,Electronics Product 1,Electronics,193.52,18,3483.44,133.56,297,Medium,Tail
2025-12-29,SKU_1001,Electronics Product 1,Electronics,199.02,30,5970.59,133.56,267,Medium,Tail
2025-12-30,SKU_1001,Electronics Product 1,Electronics,193.52,15,2902.87,133.56,252,Medium,Tail
2025-12-31,SKU_1001,Electronics Product 1,Electronics,193.52,29,5612.22,133.56,223,Medium,Tail
2025-01-01,SKU_1002,Electronics Product 2,Electronics,368.68,41,15115.76,228.48,1457,High,Core
2025-01-02,SKU_1002,Electronics Product 2,Electronics,368.68,23,8479.57,228.48,1434,High,Core
2025-01-03,SKU_1002,Electronics Product 2,Electronics,368.68,36,13272.37,228.48,1398,High,Core
2025-01-04,SKU_1002,Electronics Product 2,Electronics,368.68,30,11060.31,228.48,1368,High,Core
2025-01-05,SKU_1002,Electronics Product 2,Electronics,368.68,33,12166.34,228.48,1335,High,Core
2025-01-06,SKU_1002,Electronics Product 2,Electronics,368.68,37,13641.05,228.48,1298,High,Core
2025-01-07,SKU_1002,Electronics Product 2,Electronics,368.68,27,9954.28,228.48,1271,High,Core
2025-01-08,SKU_1002,Electronics Product 2,Electronics,368.68,9,3318.09,228.48,1262,High,Core
2025-01-09,SKU_1002,Electronics Product 2,Electronics,368.68,25,9216.93,228.48,1237,High,Core
2025-01-10,SKU_1002,Electronics Product 2,Electronics,368.68,35,12903.7,228.48,1202,High,Core
2025-01-11,SKU_1002,Electronics Product 2,Electronics,368.68,35,12903.7,228.48,1167,High,Core
2025-01-12,SKU_1002,Electronics Product 2,Electronics,368.68,55,20277.24,228.48,1112,High,Core
2025-01-13,SKU_1002,Electronics Product 2,Electronics,368.68,15,5530.16,228.48,1097,High,Core
2025-01-14,SKU_1002,Electronics Product 2,Electronics,368.68,18,6636.19,228.48,1079,High,Core
2025-01-15,SKU_1002,Electronics Product 2,Electronics,368.68,42,15484.44,228.48,1037,High,Core
2025-01-16,SKU_1002,Electronics Product 2,Electronics,368.68,31,11428.99,228.48,1006,High,Core
2025-01-17,SKU_1002,Electronics Product 2,Electronics,340.48,20,6809.68,228.48,986,High,Core
2025-01-18,SKU_1002,Electronics Product 2,Electronics,368.68,30,11060.31,228.48,956,High,Core
2025-01-19,SKU_1002,Electronics Product 2,Electronics,368.68,54,19908.56,228.48,902,High,Core
2025-01-20,SKU_1002,Electronics Product 2,Electronics,368.68,48,17696.5,228.48,854,High,Core
2025-01-21,SKU_1002,Electronics Product 2,Electronics,368.68,34,12535.02,228.48,820,High,Core
2025-01-22,SKU_1002,Electronics Product 2,Electronics,368.68,40,14747.08,228.48,780,High,Core
2025-01-23,SKU_1002,Electronics Product 2,Electronics,368.68,18,6636.19,228.48,762,High,Core
2025-01-24,SKU_1002,Electronics Product 2,Electronics,368.68,24,8848.25,228.48,738,High,Core
2025-01-25,SKU_1002,Electronics Product 2,Electronics,368.68,38,14009.73,228.48,700,High,Core
2025-01-26,SKU_1002,Electronics Product 2,Electronics,368.68,43,15853.11,228.48,657,High,Core
2025-01-27,SKU_1002,Electronics Product 2,Electronics,368.68,44,16221.79,228.48,613,High,Core
2025-01-28,SKU_1002,Electronics Product 2,Electronics,368.68,19,7004.86,228.48,594,High,Core
2025-01-29,SKU_1002,Electronics Product 2,Electronics,368.68,43,15853.11,228.48,551,High,Core
2025-01-30,SKU_1002,Electronics Product 2,Electronics,368.68,40,14747.08,228.48,511,High,Core
2025-01-31,SKU_1002,Electronics Product 2,Electronics,368.68,35,12903.7,228.48,476,High,Core
2025-02-01,SKU_1002,Electronics Product 2,Electronics,368.68,27,9954.28,228.48,449,High,Core
2025-02-02,SKU_1002,Electronics Product 2,Electronics,368.68,28,10322.96,228.48,421,High,Core
2025-02-03,SKU_1002,Electronics Product 2,Electronics,368.68,15,5530.16,228.48,406,High,Core
2025-02-04,SKU_1002,Electronics Product 2,Electronics,368.68,18,6636.19,228.48,388,High,Core
2025-02-05,SKU_1002,Electronics Product 2,Electronics,368.68,18,6636.19,228.48,370,High,Core
2025-02-06,SKU_1002,Electronics Product 2,Electronics,368.68,42,15484.44,228.48,328,High,Core
2025-02-07,SKU_1002,Electronics Product 2,Electronics,368.68,36,13272.37,228.48,292,High,Core
2025-02-08,SKU_1002,Electronics Product 2,Electronics,368.68,17,6267.51,228.48,275,High,Core
2025-02-09,SKU_1002,Electronics Product 2,Electronics,368.68,61,22489.3,228.48,214,High,Core
2025-02-10,SKU_1002,Electronics Product 2,Electronics,368.68,40,14747.08,228.48,822,High,Core
2025-02-11,SKU_1002,Electronics Product 2,Electronics,368.68,8,2949.42,228.48,814,High,Core
2025-02-12,SKU_1002,Electronics Product 2,Electronics,368.68,28,10322.96,228.48,786,High,Core
2025-02-13,SKU_1002,Electronics Product 2,Electronics,368.68,11,4055.45,228.48,775,High,Core
2025-02-14,SKU_1002,Electronics Product 2,Electronics,368.68,39,14378.4,228.48,736,High,Core
2025-02-15,SKU_1002,Electronics Product 2,Electronics,368.68,30,11060.31,228.48,706,High,Core
2025-02-16,SKU_1002,Electronics Product 2,Electronics,368.68,54,19908.56,228.48,652,High,Core
2025-02-17,SKU_1002,Electronics Product 2,Electronics,368.68,43,15853.11,228.48,609,High,Core
2025-02-18,SKU_1002,Electronics Product 2,Electronics,398.3,23,9160.93,228.48,586,High,Core
2025-02-19,SKU_1002,Electronics Product 2,Electronics,368.68,36,13272.37,228.48,550,High,Core
2025-02-20,SKU_1002,Electronics Product 2,Electronics,368.68,14,5161.48,228.48,536,High,Core
2025-02-21,SKU_1002,Electronics Product 2,Electronics,368.68,16,5898.83,228.48,520,High,Core
2025-02-22,SKU_1002,Electronics Product 2,Electronics,368.68,18,6636.19,228.48,502,High,Core
2025-02-23,SKU_1002,Electronics Product 2,Electronics,384.63,13,5000.16,228.48,489,High,Core
2025-02-24,SKU_1002,Electronics Product 2,Electronics,368.68,39,14378.4,228.48,450,High,Core
2025-02-25,SKU_1002,Electronics Product 2,Electronics,380.5,41,15600.38,228.48,409,High,Core
2025-02-26,SKU_1002,Electronics Product 2,Electronics,368.68,23,8479.57,228.48,386,High,Core
2025-02-27,SKU_1002,Electronics Product 2,Electronics,368.68,17,6267.51,228.48,369,High,Core
2025-02-28,SKU_1002,Electronics Product 2,Electronics,368.68,32,11797.67,228.48,337,High,Core
2025-03-01,SKU_1002,Electronics Product 2,Electronics,403.22,52,20967.5,228.48,285,High,Core
2025-03-02,SKU_1002,Electronics Product 2,Electronics,368.68,58,21383.27,228.48,227,High,Core
2025-03-03,SKU_1002,Electronics Product 2,Electronics,368.68,16,5898.83,228.48,211,High,Core
2025-03-04,SKU_1002,Electronics Product 2,Electronics,368.68,34,12535.02,228.48,954,High,Core
2025-03-05,SKU_1002,Electronics Product 2,Electronics,368.68,47,17327.82,228.48,907,High,Core
2025-03-06,SKU_1002,Electronics Product 2,Electronics,404.99,37,14984.46,228.48,870,High,Core
2025-03-07,SKU_1002,Electronics Product 2,Electronics,368.68,45,16590.47,228.48,825,High,Core
2025-03-08,SKU_1002,Electronics Product 2,Electronics,368.68,21,7742.22,228.48,804,High,Core
2025-03-09,SKU_1002,Electronics Product 2,Electronics,368.68,49,18065.17,228.48,755,High,Core
2025-03-10,SKU_1002,Electronics Product 2,Electronics,355.41,42,14927.18,228.48,713,High,Core
2025-03-11,SKU_1002,Electronics Product 2,Electronics,368.68,35,12903.7,228.48,678,High,Core
2025-03-12,SKU_1002,Electronics Product 2,Electronics,368.68,26,9585.6,228.48,652,High,Core
2025-03-13,SKU_1002,Electronics Product 2,Electronics,368.68,38,14009.73,228.48,614,High,Core
2025-03-14,SKU_1002,Electronics Product 2,Electronics,368.68,14,5161.48,228.48,600,High,Core
2025-03-15,SKU_1002,Electronics Product 2,Electronics,368.68,56,20645.91,228.48,544,High,Core
2025-03-16,SKU_1002,Electronics Product 2,Electronics,368.68,54,19908.56,228.48,490,High,Core
2025-03-17,SKU_1002,Electronics Product 2,Electronics,368.68,43,15853.11,228.48,447,High,Core
2025-03-18,SKU_1002,Electronics Product 2,Electronics,368.68,41,15115.76,228.48,406,High,Core
2025-03-19,SKU_1002,Electronics Product 2,Electronics,368.68,38,14009.73,228.48,368,High,Core
2025-03-20,SKU_1002,Electronics Product 2,Electronics,368.68,39,14378.4,228.48,329,High,Core
2025-03-21,SKU_1002,Electronics Product 2,Electronics,368.68,44,16221.79,228.48,285,High,Core
2025-03-22,SKU_1002,Electronics Product 2,Electronics,368.68,59,21751.94,228.48,226,High,Core
2025-03-23,SKU_1002,Electronics Product 2,Electronics,368.68,38,14009.73,228.48,819,High,Core
2025-03-24,SKU_1002,Electronics Product 2,Electronics,368.68,43,15853.11,228.48,776,High,Core
2025-03-25,SKU_1002,Electronics Product 2,Electronics,368.68,7,2580.74,228.48,769,High,Core
2025-03-26,SKU_1002,Electronics Product 2,Electronics,368.68,16,5898.83,228.48,753,High,Core
2025-03-27,SKU_1002,Electronics Product 2,Electronics,368.68,28,10322.96,228.48,725,High,Core
2025-03-28,SKU_1002,Electronics Product 2,Electronics,368.68,32,11797.67,228.48,693,High,Core
2025-03-29,SKU_1002,Electronics Product 2,Electronics,368.68,46,16959.14,228.48,647,High,Core
2025-03-30,SKU_1002,Electronics Product 2,Electronics,368.68,57,21014.59,228.48,590,High,Core
2025-03-31,SKU_1002,Electronics Product 2,Electronics,368.68,12,4424.12,228.48,578,High,Core
2025-04-01,SKU_1002,Electronics Product 2,Electronics,368.68,26,9585.6,228.48,552,High,Core
2025-04-02,SKU_1002,Electronics Product 2,Electronics,368.68,21,7742.22,228.48,531,High,Core
2025-04-03,SKU_1002,Electronics Product 2,Electronics,368.68,33,12166.34,228.48,498,High,Core
2025-04-04,SKU_1002,Electronics Product 2,Electronics,368.68,50,18433.85,228.48,448,High,Core
2025-04-05,SKU_1002,Electronics Product 2,Electronics,368.68,47,17327.82,228.48,401,High,Core
2025-04-06,SKU_1002,Electronics Product 2,Electronics,368.68,21,7742.22,228.48,380,High,Core
2025-04-07,SKU_1002,Electronics Product 2,Electronics,368.68,32,11797.67,228.48,348,High,Core
2025-04-08,SKU_1002,Electronics Product 2,Electronics,368.68,11,4055.45,228.48,337,High,Core
2025-04-09,SKU_1002,Electronics Product 2,Electronics,368.68,44,16221.79,228.48,293,High,Core
2025-04-10,SKU_1002,Electronics Product 2,Electronics,368.68,28,10322.96,228.48,265,High,Core
2025-04-11,SKU_1002,Electronics Product 2,Electronics,368.68,28,10322.96,228.48,237,High,Core
2025-04-12,SKU_1002,Electronics Product 2,Electronics,368.68,17,6267.51,228.48,220,High,Core
2025-04-13,SKU_1002,Electronics Product 2,Electronics,368.68,54,19908.56,228.48,991,High,Core
2025-04-14,SKU_1002,Electronics Product 2,Electronics,348.42,17,5923.08,228.48,974,High,Core
